url,status
https://wabi-paas-1-scus-api.analysis.windows.net/public/reports/8d8ebd1d-6969-4fc4-aa0e-0e2566e678a4/modelsAndExploration?preferReadOnlySession=true,200
https://pbivisuals.powerbi.com/approvedResources.json,200
https://app.powerbi.com/13.0.28500.557/sharedresources/BaseThemes/CY22SU03.json,200
https://pbivisuals.powerbi.com/textFilter25A4896A83E0487089E2B90C9AE57C8A.2.2.9.0.a3b7a70753c74f92a7c43a04a3e5ada65094768a959ff5d7dc6ce3fb6418a27c.pbiviz.json,200
https://appsource.powerbi.com/visuals.json,200
https://wabi-paas-1-scus-api.analysis.windows.net/public/reports/conceptualschema,200
