responsable,direccion,unidadejec,codigounico,idunidadejec,disa,provincia,horaatencion,id,categoria,telefeno,idred,situacion,clasificacion,departamento,inicioactividad,codigounico2,nombrerazonsocial,idautosanit,distrito,ubigeo,tipodocumentocategoria,estado,institucion,red,condicion,fecha_inspecion,tipo,numerocategoria,microred,inspecion,idmicrored,query_primary,query_secondary,query_fallback,latitude,longitude,geocode_source,geocode_confidence,geocode_level,geocode_status,geocode_notes,geocode_priority,geocode_query_used,geocode_attempts,geocode_provider,geocode_timestamp,geocode_display_name,geocode_type,geocode_importance,geocode_bbox,lat_round,lon_round
,OTROS CASERIO PUERTA PULACHE CASERIO PUERTA PULACHE LAS LOMAS PIURA PIURA,,1941,,,PIURA,,1883,,,,,,PIURA,,1941,PUESTO DE SALUD PUERTA PULACHE,,LAS LOMAS,200111,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD PUERTA PULACHE, LAS LOMAS, PIURA, PIURA, PERU","OTROS CASERIO PUERTA PULACHE CASERIO PUERTA PULACHE LAS LOMAS PIURA PIURA, LAS LOMAS, PIURA, PIURA, PERU","LAS LOMAS, PIURA, PIURA, PERU",-4.7076581,-80.1040871,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LAS LOMAS, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:02:16.320845,"Las Lomas, Piura, Perú",administrative,0.3504960478298851,"['-4.8305878', '-4.5851075', '-80.3711757', '-80.0084531']",-4.70766,-80.10409
,OTROS CASERIO CHIRINOS - SUYO - AYABACA CASERIO CHIRINOS - SUYO - AYABACA SUYO AYABACA PIURA,,1946,,,AYABACA,,1888,,,,,,PIURA,,1946,PUESTO DE SALUD CHIRINOS,,SUYO,200210,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CHIRINOS, SUYO, AYABACA, PIURA, PERU","OTROS CASERIO CHIRINOS - SUYO - AYABACA CASERIO CHIRINOS - SUYO - AYABACA SUYO AYABACA PIURA, SUYO, AYABACA, PIURA, PERU","SUYO, AYABACA, PIURA, PERU",-4.5125226,-80.0025827,NOMINATIM,LOW,FALLBACK,SUCCESS,,PRIMARY,"SUYO, AYABACA, PIURA, PERU",3,NOMINATIM,2026-05-16T03:02:35.419883,"Suyo, Ayabaca, Piura, Perú",administrative,0.3504960478298851,"['-4.6041913', '-4.2854506', '-80.2970949', '-79.8378965']",-4.51252,-80.00258
,OTROS CASERIO PAMPA LARGA GUITARRAS - SUYO - AYABACA CASERIO PAMPA LARGA GUITARRAS - SUYO - AYABACA SUYO AYABACA PIURA,,1947,,,AYABACA,,1889,,,,,,PIURA,,1947,PUESTO DE SALUD PAMPA LARGA GUITARRAS,,SUYO,200210,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD PAMPA LARGA GUITARRAS, SUYO, AYABACA, PIURA, PERU","OTROS CASERIO PAMPA LARGA GUITARRAS - SUYO - AYABACA CASERIO PAMPA LARGA GUITARRAS - SUYO - AYABACA SUYO AYABACA PIURA, SUYO, AYABACA, PIURA, PERU","SUYO, AYABACA, PIURA, PERU",-4.5125226,-80.0025827,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SUYO, AYABACA, PIURA, PERU",3,NOMINATIM,2026-05-16T03:02:47.614498,"Suyo, Ayabaca, Piura, Perú",administrative,0.3504960478298851,"['-4.6041913', '-4.2854506', '-80.2970949', '-79.8378965']",-4.51252,-80.00258
,OTROS CASERIO LA TINA - SUYO - AYABACA CASERIO LA TINA - SUYO - AYABACA SUYO AYABACA PIURA,,1948,,,AYABACA,,1890,,,,,,PIURA,,1948,PUESTO DE SALUD LA TINA,,SUYO,200210,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD LA TINA, SUYO, AYABACA, PIURA, PERU","OTROS CASERIO LA TINA - SUYO - AYABACA CASERIO LA TINA - SUYO - AYABACA SUYO AYABACA PIURA, SUYO, AYABACA, PIURA, PERU","SUYO, AYABACA, PIURA, PERU",-4.5125226,-80.0025827,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SUYO, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:02:52.625641,"Suyo, Ayabaca, Piura, Perú",administrative,0.3504960478298851,"['-4.6041913', '-4.2854506', '-80.2970949', '-79.8378965']",-4.51252,-80.00258
,OTROS CASERIO LA TIENDA - SUYO - AYABACA CASERIO LA TIENDA - SUYO - AYABACA SUYO AYABACA PIURA,,1949,,,AYABACA,,1891,,,,,,PIURA,,1949,PUESTO DE SALUD LA TIENDA,,SUYO,200210,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD LA TIENDA, SUYO, AYABACA, PIURA, PERU","OTROS CASERIO LA TIENDA - SUYO - AYABACA CASERIO LA TIENDA - SUYO - AYABACA SUYO AYABACA PIURA, SUYO, AYABACA, PIURA, PERU","SUYO, AYABACA, PIURA, PERU",-4.5125226,-80.0025827,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SUYO, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:02:58.037462,"Suyo, Ayabaca, Piura, Perú",administrative,0.3504960478298851,"['-4.6041913', '-4.2854506', '-80.2970949', '-79.8378965']",-4.51252,-80.00258
,OTROS CASERIO SURPAMPA - SUYO - AYABACA CASERIO SURPAMPA - SUYO - AYABACA SUYO AYABACA PIURA,,1950,,,AYABACA,,1892,,,,,,PIURA,,1950,SURPAMPA,,SUYO,200210,,ACTIVO,,,ACTIVO,,,,,,,"SURPAMPA, SUYO, AYABACA, PIURA, PERU","OTROS CASERIO SURPAMPA - SUYO - AYABACA CASERIO SURPAMPA - SUYO - AYABACA SUYO AYABACA PIURA, SUYO, AYABACA, PIURA, PERU","SUYO, AYABACA, PIURA, PERU",-4.5125226,-80.0025827,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SUYO, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:03:03.732358,"Suyo, Ayabaca, Piura, Perú",administrative,0.3504960478298851,"['-4.6041913', '-4.2854506', '-80.2970949', '-79.8378965']",-4.51252,-80.00258
,OTROS CASERIO SARAYUYO - SUYO- AYABACA CASERIO SARAYUYO - SUYO- AYABACA SUYO AYABACA PIURA,,1951,,,AYABACA,,1893,,,,,,PIURA,,1951,PUESTO DE SALUD SARAYUYO,,SUYO,200210,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD SARAYUYO, SUYO, AYABACA, PIURA, PERU","OTROS CASERIO SARAYUYO - SUYO- AYABACA CASERIO SARAYUYO - SUYO- AYABACA SUYO AYABACA PIURA, SUYO, AYABACA, PIURA, PERU","SUYO, AYABACA, PIURA, PERU",-4.5125226,-80.0025827,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SUYO, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:03:09.122273,"Suyo, Ayabaca, Piura, Perú",administrative,0.3504960478298851,"['-4.6041913', '-4.2854506', '-80.2970949', '-79.8378965']",-4.51252,-80.00258
,OTROS ALTURA DE PUENTE INTERNACIONAL ALTURA DE PUENTE INTERNACIONAL SUYO AYABACA PIURA,,1952,,,AYABACA,,1894,,,,,,PIURA,,1952,PUESTO DE SALUD PUENTE INTERNACIONAL,,SUYO,200210,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD PUENTE INTERNACIONAL, SUYO, AYABACA, PIURA, PERU","OTROS ALTURA DE PUENTE INTERNACIONAL ALTURA DE PUENTE INTERNACIONAL SUYO AYABACA PIURA, SUYO, AYABACA, PIURA, PERU","SUYO, AYABACA, PIURA, PERU",-4.5125226,-80.0025827,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SUYO, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:03:14.335621,"Suyo, Ayabaca, Piura, Perú",administrative,0.3504960478298851,"['-4.6041913', '-4.2854506', '-80.2970949', '-79.8378965']",-4.51252,-80.00258
,OTROS CASERIO LA LAGUNA CASERIO LA LAGUNA SUYO AYABACA PIURA,,1954,,,AYABACA,,1896,,,,,,PIURA,,1954,PUESTO DE SALUD LA LAGUNA,,SUYO,200210,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD LA LAGUNA, SUYO, AYABACA, PIURA, PERU","OTROS CASERIO LA LAGUNA CASERIO LA LAGUNA SUYO AYABACA PIURA, SUYO, AYABACA, PIURA, PERU","SUYO, AYABACA, PIURA, PERU",-4.5125226,-80.0025827,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SUYO, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:03:22.272681,"Suyo, Ayabaca, Piura, Perú",administrative,0.3504960478298851,"['-4.6041913', '-4.2854506', '-80.2970949', '-79.8378965']",-4.51252,-80.00258
,OTROS CASERIO TASAJERAS CASERIO TASAJERAS SAPILLICA AYABACA PIURA,,1956,,,AYABACA,,1898,,,,,,PIURA,,1956,PUESTO DE SALUD TASAJERAS,,SAPILLICA,200208,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD TASAJERAS, SAPILLICA, AYABACA, PIURA, PERU","OTROS CASERIO TASAJERAS CASERIO TASAJERAS SAPILLICA AYABACA PIURA, SAPILLICA, AYABACA, PIURA, PERU","SAPILLICA, AYABACA, PIURA, PERU",-4.7814669,-79.9901191,NOMINATIM,LOW,FALLBACK,SUCCESS,,PRIMARY,"SAPILLICA, AYABACA, PIURA, PERU",3,NOMINATIM,2026-05-16T03:03:33.096441,"Sapillica, Ayabaca, Piura, Perú",administrative,0.3378692872294172,"['-4.8691953', '-4.6946132', '-80.0967579', '-79.8775937']",-4.78147,-79.99012
,OTROS CASERIO COLETAS CHACHACOMAL CASERIO COLETAS CHACHACOMAL SAPILLICA AYABACA PIURA,,1957,,,AYABACA,,1899,,,,,,PIURA,,1957,PUESTO DE SALUD COLETAS DE CHACHACOMAL,,SAPILLICA,200208,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD COLETAS DE CHACHACOMAL, SAPILLICA, AYABACA, PIURA, PERU","OTROS CASERIO COLETAS CHACHACOMAL CASERIO COLETAS CHACHACOMAL SAPILLICA AYABACA PIURA, SAPILLICA, AYABACA, PIURA, PERU","SAPILLICA, AYABACA, PIURA, PERU",-4.7814669,-79.9901191,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SAPILLICA, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:03:38.491098,"Sapillica, Ayabaca, Piura, Perú",administrative,0.3378692872294172,"['-4.8691953', '-4.6946132', '-80.0967579', '-79.8775937']",-4.78147,-79.99012
,OTROS CASERIO EL SAUCE -SAPILLICA CASERIO EL SAUCE -SAPILLICA SAPILLICA AYABACA PIURA,,1958,,,AYABACA,,1900,,,,,,PIURA,,1958,PUESTO DE SALUD EL SAUCE - SAPILLICA,,SAPILLICA,200208,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD EL SAUCE - SAPILLICA, SAPILLICA, AYABACA, PIURA, PERU","OTROS CASERIO EL SAUCE -SAPILLICA CASERIO EL SAUCE -SAPILLICA SAPILLICA AYABACA PIURA, SAPILLICA, AYABACA, PIURA, PERU","SAPILLICA, AYABACA, PIURA, PERU",-4.7814669,-79.9901191,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SAPILLICA, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:03:44.187922,"Sapillica, Ayabaca, Piura, Perú",administrative,0.3378692872294172,"['-4.8691953', '-4.6946132', '-80.0967579', '-79.8775937']",-4.78147,-79.99012
,OTROS CASERIO LA SAUCHA -PAIMAS CASERIO LA SAUCHA -PAIMAS PAIMAS AYABACA PIURA,,1960,,,AYABACA,,1902,,,,,,PIURA,,1960,PUESTO SALUD LA SAUCHA,,PAIMAS,200207,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO SALUD LA SAUCHA, PAIMAS, AYABACA, PIURA, PERU","OTROS CASERIO LA SAUCHA -PAIMAS CASERIO LA SAUCHA -PAIMAS PAIMAS AYABACA PIURA, PAIMAS, AYABACA, PIURA, PERU","PAIMAS, AYABACA, PIURA, PERU",-4.6534463,-80.0176435,NOMINATIM,LOW,FALLBACK,SUCCESS,,PRIMARY,"PAIMAS, AYABACA, PIURA, PERU",3,NOMINATIM,2026-05-16T03:04:02.046855,"Paimas, Ayabaca, Piura, Perú",administrative,0.3245597611328047,"['-4.7426463', '-4.5645567', '-80.1534199', '-79.8770704']",-4.65345,-80.01764
,OTROS CASERIO TONDOPA-PAIMAS CASERIO TONDOPA-PAIMAS PAIMAS AYABACA PIURA,,1961,,,AYABACA,,1903,,,,,,PIURA,,1961,PUESTO DE SALUD TONDOPA,,PAIMAS,200207,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD TONDOPA, PAIMAS, AYABACA, PIURA, PERU","OTROS CASERIO TONDOPA-PAIMAS CASERIO TONDOPA-PAIMAS PAIMAS AYABACA PIURA, PAIMAS, AYABACA, PIURA, PERU","PAIMAS, AYABACA, PIURA, PERU",-4.6534463,-80.0176435,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"PAIMAS, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:04:07.212344,"Paimas, Ayabaca, Piura, Perú",administrative,0.3245597611328047,"['-4.7426463', '-4.5645567', '-80.1534199', '-79.8770704']",-4.65345,-80.01764
,OTROS CASERÍO ANCHALAY -JILILI CASERÍO ANCHALAY -JILILI JILILI AYABACA PIURA,,1963,,,AYABACA,,1905,,,,,,PIURA,,1963,PUESTO DE SALUD ANCHALAY,,JILILI,200203,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD ANCHALAY, JILILI, AYABACA, PIURA, PERU","OTROS CASERÍO ANCHALAY -JILILI CASERÍO ANCHALAY -JILILI JILILI AYABACA PIURA, JILILI, AYABACA, PIURA, PERU","JILILI, AYABACA, PIURA, PERU",-4.530123,-79.8341286,NOMINATIM,LOW,FALLBACK,SUCCESS,,PRIMARY,"JILILI, AYABACA, PIURA, PERU",3,NOMINATIM,2026-05-16T03:04:17.617756,"Jililí, Ayabaca, Piura, Perú",administrative,0.3151525238377993,"['-4.6100371', '-4.4501634', '-79.8786485', '-79.7814101']",-4.53012,-79.83413
,OTROS CASERIO CUCUYAS - JILILI CASERIO CUCUYAS - JILILI JILILI AYABACA PIURA,,1964,,,AYABACA,,1906,,,,,,PIURA,,1964,CUCUYAS,,JILILI,200203,,ACTIVO,,,ACTIVO,,,,,,,"CUCUYAS, JILILI, AYABACA, PIURA, PERU","OTROS CASERIO CUCUYAS - JILILI CASERIO CUCUYAS - JILILI JILILI AYABACA PIURA, JILILI, AYABACA, PIURA, PERU","JILILI, AYABACA, PIURA, PERU",-4.470137,-79.8431105,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"CUCUYAS, JILILI, AYABACA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:04:20.327584,"Cucuyas, Jililí, Ayabaca, Piura, Perú",village,0.1467116678110932,"['-4.4901370', '-4.4501370', '-79.8631105', '-79.8231105']",-4.47014,-79.84311
,OTROS CASERIO EL LUCUMO S/N S/N CASERIO EL LUCUMO S/N LAGUNAS AYABACA PIURA,,1966,,,AYABACA,,1908,,,,,,PIURA,,1966,PUESTO SALUD EL LUCUMO,,LAGUNAS,200204,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO SALUD EL LUCUMO, LAGUNAS, AYABACA, PIURA, PERU","OTROS CASERIO EL LUCUMO S/N S/N CASERIO EL LUCUMO S/N LAGUNAS AYABACA PIURA, LAGUNAS, AYABACA, PIURA, PERU","LAGUNAS, AYABACA, PIURA, PERU",-4.7830205,-79.8468326,NOMINATIM,LOW,FALLBACK,SUCCESS,,PRIMARY,"LAGUNAS, AYABACA, PIURA, PERU",3,NOMINATIM,2026-05-16T03:04:31.090347,"Lagunas, Ayabaca, Piura, Perú",administrative,0.3347868108024497,"['-4.8794297', '-4.6869395', '-79.9201934', '-79.7695879']",-4.78302,-79.84683
,OTROS CASERIO SALVIA CASERIO SALVIA LAGUNAS AYABACA PIURA,,1967,,,AYABACA,,1909,,,,,,PIURA,,1967,PUESTO DE SALUD SALVIA,,LAGUNAS,200204,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD SALVIA, LAGUNAS, AYABACA, PIURA, PERU","OTROS CASERIO SALVIA CASERIO SALVIA LAGUNAS AYABACA PIURA, LAGUNAS, AYABACA, PIURA, PERU","LAGUNAS, AYABACA, PIURA, PERU",-4.7830205,-79.8468326,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LAGUNAS, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:04:36.532816,"Lagunas, Ayabaca, Piura, Perú",administrative,0.3347868108024497,"['-4.8794297', '-4.6869395', '-79.9201934', '-79.7695879']",-4.78302,-79.84683
,OTROS CASERIO SAN JUAN DE LAGUNAS CASERIO SAN JUAN DE LAGUNAS LAGUNAS AYABACA PIURA,,1968,,,AYABACA,,1910,,,,,,PIURA,,1968,PUESTO DE SALUD SAN JUAN DE LAGUNAS,,LAGUNAS,200204,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD SAN JUAN DE LAGUNAS, LAGUNAS, AYABACA, PIURA, PERU","OTROS CASERIO SAN JUAN DE LAGUNAS CASERIO SAN JUAN DE LAGUNAS LAGUNAS AYABACA PIURA, LAGUNAS, AYABACA, PIURA, PERU","LAGUNAS, AYABACA, PIURA, PERU",-4.7830205,-79.8468326,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LAGUNAS, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:04:42.266423,"Lagunas, Ayabaca, Piura, Perú",administrative,0.3347868108024497,"['-4.8794297', '-4.6869395', '-79.9201934', '-79.7695879']",-4.78302,-79.84683
,OTROS CASERIO PILLO S/N S/N CASERIO PILLO S/N LAGUNAS AYABACA PIURA,,1969,,,AYABACA,,1911,,,,,,PIURA,,1969,PUESTO SALUD PILLO,,LAGUNAS,200204,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO SALUD PILLO, LAGUNAS, AYABACA, PIURA, PERU","OTROS CASERIO PILLO S/N S/N CASERIO PILLO S/N LAGUNAS AYABACA PIURA, LAGUNAS, AYABACA, PIURA, PERU","LAGUNAS, AYABACA, PIURA, PERU",-4.7830205,-79.8468326,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LAGUNAS, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:04:47.697029,"Lagunas, Ayabaca, Piura, Perú",administrative,0.3347868108024497,"['-4.8794297', '-4.6869395', '-79.9201934', '-79.7695879']",-4.78302,-79.84683
,OTROS CASERIO SICACATE - MONTERO CASERIO SICACATE - MONTERO MONTERO AYABACA PIURA,,1971,,,AYABACA,,1913,,,,,,PIURA,,1971,PUESTO DE SALUD SICACATE,,MONTERO,200205,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD SICACATE, MONTERO, AYABACA, PIURA, PERU","OTROS CASERIO SICACATE - MONTERO CASERIO SICACATE - MONTERO MONTERO AYABACA PIURA, MONTERO, AYABACA, PIURA, PERU","MONTERO, AYABACA, PIURA, PERU",-4.6470498,-79.8502482,NOMINATIM,LOW,FALLBACK,SUCCESS,,PRIMARY,"MONTERO, AYABACA, PIURA, PERU",3,NOMINATIM,2026-05-16T03:04:58.986465,"Montero, Ayabaca, Piura, Perú",administrative,0.3285843364682054,"['-4.7109121', '-4.5830430', '-79.9087559', '-79.7628085']",-4.64705,-79.85025
,OTROS CASERIO MARMAS ALTO CASERIO MARMAS ALTO MONTERO AYABACA PIURA,,1972,,,AYABACA,,1914,,,,,,PIURA,,1972,PUESTO DE SALUD MARMAS ALTO,,MONTERO,200205,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD MARMAS ALTO, MONTERO, AYABACA, PIURA, PERU","OTROS CASERIO MARMAS ALTO CASERIO MARMAS ALTO MONTERO AYABACA PIURA, MONTERO, AYABACA, PIURA, PERU","MONTERO, AYABACA, PIURA, PERU",-4.6470498,-79.8502482,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"MONTERO, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:05:04.534276,"Montero, Ayabaca, Piura, Perú",administrative,0.3285843364682054,"['-4.7109121', '-4.5830430', '-79.9087559', '-79.7628085']",-4.64705,-79.85025
,OTROS CASERIO QUEBRADA DE AGUA MONTERO CASERIO QUEBRADA DE AGUA MONTERO MONTERO AYABACA PIURA,,1973,,,AYABACA,,1915,,,,,,PIURA,,1973,PUESTO DE SALUD QUEBRADA DE AGUA,,MONTERO,200205,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD QUEBRADA DE AGUA, MONTERO, AYABACA, PIURA, PERU","OTROS CASERIO QUEBRADA DE AGUA MONTERO CASERIO QUEBRADA DE AGUA MONTERO MONTERO AYABACA PIURA, MONTERO, AYABACA, PIURA, PERU","MONTERO, AYABACA, PIURA, PERU",-4.6470498,-79.8502482,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"MONTERO, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:05:09.413667,"Montero, Ayabaca, Piura, Perú",administrative,0.3285843364682054,"['-4.7109121', '-4.5830430', '-79.9087559', '-79.7628085']",-4.64705,-79.85025
,OTROS CASERIO OXAHUAY - SICCHEZ CASERIO OXAHUAY - SICCHEZ SICCHEZ AYABACA PIURA,,1975,,,AYABACA,,1917,,,,,,PIURA,,1975,PUESTO DE SALUD OXAHUAY,,SICCHEZ,200209,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD OXAHUAY, SICCHEZ, AYABACA, PIURA, PERU","OTROS CASERIO OXAHUAY - SICCHEZ CASERIO OXAHUAY - SICCHEZ SICCHEZ AYABACA PIURA, SICCHEZ, AYABACA, PIURA, PERU","SICCHEZ, AYABACA, PIURA, PERU",-4.5694091,-79.7777647,NOMINATIM,LOW,FALLBACK,SUCCESS,,PRIMARY,"SICCHEZ, AYABACA, PIURA, PERU",3,NOMINATIM,2026-05-16T03:05:19.784607,"Sícchez, Ayabaca, Piura, Perú",administrative,0.3135353914498189,"['-4.6175450', '-4.5215801', '-79.8059297', '-79.7448841']",-4.56941,-79.77776
,OTROS CASERIOI AMBASAL CASERIOI AMBASAL SICCHEZ AYABACA PIURA,,1976,,,AYABACA,,1918,,,,,,PIURA,,1976,PUESTO DE SALUD AMBASAL,,SICCHEZ,200209,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD AMBASAL, SICCHEZ, AYABACA, PIURA, PERU","OTROS CASERIOI AMBASAL CASERIOI AMBASAL SICCHEZ AYABACA PIURA, SICCHEZ, AYABACA, PIURA, PERU","SICCHEZ, AYABACA, PIURA, PERU",-4.5694091,-79.7777647,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SICCHEZ, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:05:25.347325,"Sícchez, Ayabaca, Piura, Perú",administrative,0.3135353914498189,"['-4.6175450', '-4.5215801', '-79.8059297', '-79.7448841']",-4.56941,-79.77776
,OTROS CASERIO CRUCETA TAMBOGRANDE CASERIO CRUCETA TAMBOGRANDE TAMBO GRANDE PIURA PIURA,,1979,,,PIURA,,1921,,,,,,PIURA,,1979,PUESTO DE SALUD CRUCETA,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CRUCETA, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CASERIO CRUCETA TAMBOGRANDE CASERIO CRUCETA TAMBOGRANDE TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,NOMINATIM,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",3,NOMINATIM,2026-05-16T03:05:39.082761,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,OTROS CENTRO POBLADO DE TEJEDORES CENTRO POBLADO DE TEJEDORES TAMBO GRANDE PIURA PIURA,,1980,,,PIURA,,1922,,,,,,PIURA,,1980,PUESTO SALUD TEJEDORES,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO SALUD TEJEDORES, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CENTRO POBLADO DE TEJEDORES CENTRO POBLADO DE TEJEDORES TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:05:44.317798,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,OTROS CASERIO MALINGAS -TAMBOGRANDE CASERIO MALINGAS -TAMBOGRANDE TAMBO GRANDE PIURA PIURA,,1981,,,PIURA,,1923,,,,,,PIURA,,1981,CENTRO DE SALUD MALINGAS,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD MALINGAS, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CASERIO MALINGAS -TAMBOGRANDE CASERIO MALINGAS -TAMBOGRANDE TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:05:49.748602,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,OTROS CASERIO MALINGUITAS CASERIO MALINGUITAS TAMBO GRANDE PIURA PIURA,,1982,,,PIURA,,1924,,,,,,PIURA,,1982,PUESTO DE SALUD MALINGUITAS,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD MALINGUITAS, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CASERIO MALINGUITAS CASERIO MALINGUITAS TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:05:55.305537,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
