origin_id,destination_id,origin_name,destination_name,origin_lat,origin_lon,destination_lat,destination_lon,distance_km,duration_min,travel_time_mean,travel_time_std,travel_time_cv,road_risk,accessibility_score
1953,1959,PUESTO DE SALUD SANTA ANA DE QUIROZ,CENTRO DE SALUD PAIMAS,-4.5459096,-80.0738269,-4.6248621,-79.9474502,24.9432,17.823333333333334,17.8233,3.5647,0.2,3,1.0
1953,1942,PUESTO DE SALUD SANTA ANA DE QUIROZ,PUESTO DE SALUD GARABATOS,-4.5459096,-80.0738269,-4.7089581,-80.0824258,50.5306,49.4,49.4,9.88,0.2,5,1.0
1953,1936,PUESTO DE SALUD SANTA ANA DE QUIROZ,PUESTO DE SALUD PAMPA ELERA BAJA,-4.5459096,-80.0738269,-4.6975701,-80.1474193,40.078900000000004,34.485,34.485,6.897,0.2,4,1.0
1953,1944,PUESTO DE SALUD SANTA ANA DE QUIROZ,PUESTO SALUD LA MENTA,-4.5459096,-80.0738269,-4.7190508,-80.0971652,48.0246,44.45666666666667,44.4567,8.8913,0.2,4,1.0
1953,1934,PUESTO DE SALUD SANTA ANA DE QUIROZ,PUESTO DE SALUD CHIPILLICO,-4.5459096,-80.0738269,-4.7197242,-80.131394,46.7663,42.766666666666666,42.7667,8.5533,0.2,4,1.0
1953,1932,PUESTO DE SALUD SANTA ANA DE QUIROZ,CENTRO DE SALUD LAS LOMAS,-4.5459096,-80.0738269,-4.660114,-80.2439085,25.112299999999998,18.259999999999998,18.26,3.652,0.2,3,1.0
1953,1955,PUESTO DE SALUD SANTA ANA DE QUIROZ,CENTRO DE SALUD SAPILLICA,-4.5459096,-80.0738269,-4.7755217,-79.9819419,68.07889999999999,76.26333333333334,76.2633,15.2527,0.2,5,1.0
1953,1970,PUESTO DE SALUD SANTA ANA DE QUIROZ,CENTRO DE SALUD MONTERO,-4.5459096,-80.0738269,-4.6297071,-79.8247958,43.954800000000006,48.46333333333334,48.4633,9.6927,0.2,4,1.0
1955,1942,CENTRO DE SALUD SAPILLICA,PUESTO DE SALUD GARABATOS,-4.7755217,-79.9819419,-4.7089581,-80.0824258,23.6165,36.88666666666666,36.8867,7.3773,0.2,3,1.0
1955,1939,CENTRO DE SALUD SAPILLICA,PUESTO DE SALUD SAN FRANCISCO DE PAMPA ELERA,-4.7755217,-79.9819419,-4.6879089,-80.0697998,27.3934,46.14,46.14,9.228,0.2,3,1.0
1955,1944,CENTRO DE SALUD SAPILLICA,PUESTO SALUD LA MENTA,-4.7755217,-79.9819419,-4.7190508,-80.0971652,23.6165,35.71666666666667,35.7167,7.1433,0.2,3,1.0
1955,1965,CENTRO DE SALUD SAPILLICA,CENTRO DE SALUD LAGUNAS,-4.7755217,-79.9819419,-4.7893312,-79.8447552,50.4109,55.806666666666665,55.8067,11.1613,0.2,5,1.0
1955,1959,CENTRO DE SALUD SAPILLICA,CENTRO DE SALUD PAIMAS,-4.7755217,-79.9819419,-4.6248621,-79.9474502,43.386199999999995,58.72666666666667,58.7267,11.7453,0.2,4,1.0
1955,1934,CENTRO DE SALUD SAPILLICA,PUESTO DE SALUD CHIPILLICO,-4.7755217,-79.9819419,-4.7197242,-80.131394,28.0731,42.666666666666664,42.6667,8.5333,0.2,3,1.0
1955,1936,CENTRO DE SALUD SAPILLICA,PUESTO DE SALUD PAMPA ELERA BAJA,-4.7755217,-79.9819419,-4.6975701,-80.1474193,31.5622,45.69666666666667,45.6967,9.1393,0.2,4,1.0
1955,1970,CENTRO DE SALUD SAPILLICA,CENTRO DE SALUD MONTERO,-4.7755217,-79.9819419,-4.6297071,-79.8247958,62.3977,89.56833333333334,89.5683,17.9137,0.2,5,1.0
1955,1953,CENTRO DE SALUD SAPILLICA,PUESTO DE SALUD SANTA ANA DE QUIROZ,-4.7755217,-79.9819419,-4.5459096,-80.0738269,68.0806,76.18166666666666,76.1817,15.2363,0.2,5,1.0
1955,1945,CENTRO DE SALUD SAPILLICA,CENTRO DE SALUD SUYO,-4.7755217,-79.9819419,-4.5144784,-80.0023272,79.7941,85.04666666666667,85.0467,17.0093,0.2,5,1.0
1959,1970,CENTRO DE SALUD PAIMAS,CENTRO DE SALUD MONTERO,-4.6248621,-79.9474502,-4.6297071,-79.8247958,19.4522,31.581666666666667,31.5817,6.3163,0.2,3,1.0
1959,1945,CENTRO DE SALUD PAIMAS,CENTRO DE SALUD SUYO,-4.6248621,-79.9474502,-4.5144784,-80.0023272,36.408,26.32,26.32,5.264,0.2,4,1.0
1959,1939,CENTRO DE SALUD PAIMAS,PUESTO DE SALUD SAN FRANCISCO DE PAMPA ELERA,-4.6248621,-79.9474502,-4.6879089,-80.0697998,71.7589,65.71833333333333,65.7183,13.1437,0.2,5,1.0
1959,1953,CENTRO DE SALUD PAIMAS,PUESTO DE SALUD SANTA ANA DE QUIROZ,-4.6248621,-79.9474502,-4.5459096,-80.0738269,24.6944,17.455,17.455,3.491,0.2,3,1.0
1959,1955,CENTRO DE SALUD PAIMAS,CENTRO DE SALUD SAPILLICA,-4.6248621,-79.9474502,-4.7755217,-79.9819419,43.5763,59.38166666666667,59.3817,11.8763,0.2,4,1.0
1959,1962,CENTRO DE SALUD PAIMAS,CENTRO DE SALUD JILILI,-4.6248621,-79.9474502,-4.5839372,-79.7979262,30.6038,50.42166666666667,50.4217,10.0843,0.2,4,1.0
1959,1942,CENTRO DE SALUD PAIMAS,PUESTO DE SALUD GARABATOS,-4.6248621,-79.9474502,-4.7089581,-80.0824258,70.77839999999999,63.73833333333334,63.7383,12.7477,0.2,5,1.0
1959,1944,CENTRO DE SALUD PAIMAS,PUESTO SALUD LA MENTA,-4.6248621,-79.9474502,-4.7190508,-80.0971652,68.27239999999999,58.794999999999995,58.795,11.759,0.2,5,1.0
1959,1974,CENTRO DE SALUD PAIMAS,CENTRO DE SALUD SICCHEZ,-4.6248621,-79.9474502,-4.5689777,-79.763774,44.3901,71.41833333333334,71.4183,14.2837,0.2,4,1.0
1959,1965,CENTRO DE SALUD PAIMAS,CENTRO DE SALUD LAGUNAS,-4.6248621,-79.9474502,-4.7893312,-79.8447552,41.6699,40.098333333333336,40.0983,8.0197,0.2,4,1.0
1962,1974,CENTRO DE SALUD JILILI,CENTRO DE SALUD SICCHEZ,-4.5839372,-79.7979262,-4.5689777,-79.763774,13.9599,21.53166666666667,21.5317,4.3063,0.2,2,1.0
1962,1970,CENTRO DE SALUD JILILI,CENTRO DE SALUD MONTERO,-4.5839372,-79.7979262,-4.6297071,-79.8247958,11.1516,18.816666666666666,18.8167,3.7633,0.2,2,1.0
1962,1911,CENTRO DE SALUD JILILI,CENTRO DE SALUD AYABACA,-4.5839372,-79.7979262,-4.6359601,-79.7138753,27.8108,44.7,44.7,8.94,0.2,3,1.0
1962,1916,CENTRO DE SALUD JILILI,PUESTO DE SALUD CHOCAN,-4.5839372,-79.7979262,-4.5649483,-79.6841993,41.6089,62.97833333333333,62.9783,12.5957,0.2,4,1.0
1962,1923,CENTRO DE SALUD JILILI,PUESTO DE SALUD HUIRIQUINGUE,-4.5839372,-79.7979262,-4.5649483,-79.6841993,41.6089,62.97833333333333,62.9783,12.5957,0.2,4,1.0
1962,10726,CENTRO DE SALUD JILILI,PUESTO DE SALUD JORAS,-4.5839372,-79.7979262,-4.5649483,-79.6841993,41.6089,62.97833333333333,62.9783,12.5957,0.2,4,1.0
1962,10727,CENTRO DE SALUD JILILI,PUESTO DE SALUD SOCCHABAMBA,-4.5839372,-79.7979262,-4.6045211,-79.666442,43.305,55.62166666666667,55.6217,11.1243,0.2,4,1.0
1962,1959,CENTRO DE SALUD JILILI,CENTRO DE SALUD PAIMAS,-4.5839372,-79.7979262,-4.6248621,-79.9474502,30.403299999999998,49.71333333333334,49.7133,9.9427,0.2,4,1.0
1962,19837,CENTRO DE SALUD JILILI,PUESTO DE SALUD RODEOPAMPA,-4.5839372,-79.7979262,-4.6732321,-79.6184916,66.4518,74.88166666666666,74.8817,14.9763,0.2,5,1.0
1962,1965,CENTRO DE SALUD JILILI,CENTRO DE SALUD LAGUNAS,-4.5839372,-79.7979262,-4.7893312,-79.8447552,62.8019,82.7,82.7,16.54,0.2,5,1.0
1965,1955,CENTRO DE SALUD LAGUNAS,CENTRO DE SALUD SAPILLICA,-4.7893312,-79.8447552,-4.7755217,-79.9819419,50.4109,55.905,55.905,11.181,0.2,5,1.0
1965,1970,CENTRO DE SALUD LAGUNAS,CENTRO DE SALUD MONTERO,-4.7893312,-79.8447552,-4.6297071,-79.8247958,51.6503,63.848333333333336,63.8483,12.7697,0.2,5,1.0
1965,1959,CENTRO DE SALUD LAGUNAS,CENTRO DE SALUD PAIMAS,-4.7893312,-79.8447552,-4.6248621,-79.9474502,41.4694,39.475,39.475,7.895,0.2,4,1.0
1965,1911,CENTRO DE SALUD LAGUNAS,CENTRO DE SALUD AYABACA,-4.7893312,-79.8447552,-4.6359601,-79.7138753,67.61930000000001,58.27166666666667,58.2717,11.6543,0.2,5,1.0
1965,1962,CENTRO DE SALUD LAGUNAS,CENTRO DE SALUD JILILI,-4.7893312,-79.8447552,-4.5839372,-79.7979262,62.8019,82.68833333333333,82.6883,16.5377,0.2,5,1.0
1965,1974,CENTRO DE SALUD LAGUNAS,CENTRO DE SALUD SICCHEZ,-4.7893312,-79.8447552,-4.5689777,-79.763774,92.495,93.21166666666666,93.2117,18.6423,0.2,5,1.0
1965,19125,CENTRO DE SALUD LAGUNAS,PUESTO DE SALUD HUALCUY,-4.7893312,-79.8447552,-4.7479412,-79.6118811,114.7783,92.225,92.225,18.445,0.2,5,1.0
1965,1939,CENTRO DE SALUD LAGUNAS,PUESTO DE SALUD SAN FRANCISCO DE PAMPA ELERA,-4.7893312,-79.8447552,-4.6879089,-80.0697998,77.648,101.35166666666667,101.3517,20.2703,0.2,5,1.0
1965,1942,CENTRO DE SALUD LAGUNAS,PUESTO DE SALUD GARABATOS,-4.7893312,-79.8447552,-4.7089581,-80.0824258,73.8712,92.09833333333333,92.0983,18.4197,0.2,5,1.0
1965,19837,CENTRO DE SALUD LAGUNAS,PUESTO DE SALUD RODEOPAMPA,-4.7893312,-79.8447552,-4.6732321,-79.6184916,106.2603,88.45333333333333,88.4533,17.6907,0.2,5,1.0
1970,1962,CENTRO DE SALUD MONTERO,CENTRO DE SALUD JILILI,-4.6297071,-79.8247958,-4.5839372,-79.7979262,11.1516,18.84,18.84,3.768,0.2,2,1.0
1970,1974,CENTRO DE SALUD MONTERO,CENTRO DE SALUD SICCHEZ,-4.6297071,-79.8247958,-4.5689777,-79.763774,24.938,39.836666666666666,39.8367,7.9673,0.2,3,1.0
1970,1911,CENTRO DE SALUD MONTERO,CENTRO DE SALUD AYABACA,-4.6297071,-79.8247958,-4.6359601,-79.7138753,24.4976,38.38666666666666,38.3867,7.6773,0.2,3,1.0
1970,1959,CENTRO DE SALUD MONTERO,CENTRO DE SALUD PAIMAS,-4.6297071,-79.8247958,-4.6248621,-79.9474502,19.2517,30.896666666666665,30.8967,6.1793,0.2,3,1.0
1970,1916,CENTRO DE SALUD MONTERO,PUESTO DE SALUD CHOCAN,-4.6297071,-79.8247958,-4.5649483,-79.6841993,39.068,57.47833333333333,57.4783,11.4957,0.2,4,1.0
1970,1923,CENTRO DE SALUD MONTERO,PUESTO DE SALUD HUIRIQUINGUE,-4.6297071,-79.8247958,-4.5649483,-79.6841993,39.068,57.47833333333333,57.4783,11.4957,0.2,4,1.0
1970,10726,CENTRO DE SALUD MONTERO,PUESTO DE SALUD JORAS,-4.6297071,-79.8247958,-4.5649483,-79.6841993,39.068,57.47833333333333,57.4783,11.4957,0.2,4,1.0
1970,10727,CENTRO DE SALUD MONTERO,PUESTO DE SALUD SOCCHABAMBA,-4.6297071,-79.8247958,-4.6045211,-79.666442,39.9919,49.30833333333333,49.3083,9.8617,0.2,4,1.0
1970,1965,CENTRO DE SALUD MONTERO,CENTRO DE SALUD LAGUNAS,-4.6297071,-79.8247958,-4.7893312,-79.8447552,51.6503,63.88333333333333,63.8833,12.7767,0.2,5,1.0
1970,19837,CENTRO DE SALUD MONTERO,PUESTO DE SALUD RODEOPAMPA,-4.6297071,-79.8247958,-4.6732321,-79.6184916,63.1387,68.56833333333334,68.5683,13.7137,0.2,5,1.0
1974,1962,CENTRO DE SALUD SICCHEZ,CENTRO DE SALUD JILILI,-4.5689777,-79.763774,-4.5839372,-79.7979262,13.9599,21.470000000000002,21.47,4.294,0.2,2,1.0
1974,1916,CENTRO DE SALUD SICCHEZ,PUESTO DE SALUD CHOCAN,-4.5689777,-79.763774,-4.5649483,-79.6841993,27.950400000000002,42.445,42.445,8.489,0.2,3,1.0
1974,1923,CENTRO DE SALUD SICCHEZ,PUESTO DE SALUD HUIRIQUINGUE,-4.5689777,-79.763774,-4.5649483,-79.6841993,27.950400000000002,42.445,42.445,8.489,0.2,3,1.0
1974,10726,CENTRO DE SALUD SICCHEZ,PUESTO DE SALUD JORAS,-4.5689777,-79.763774,-4.5649483,-79.6841993,27.950400000000002,42.445,42.445,8.489,0.2,3,1.0
1974,1911,CENTRO DE SALUD SICCHEZ,CENTRO DE SALUD AYABACA,-4.5689777,-79.763774,-4.6359601,-79.7138753,24.989900000000002,35.30333333333333,35.3033,7.0607,0.2,3,1.0
1974,1970,CENTRO DE SALUD SICCHEZ,CENTRO DE SALUD MONTERO,-4.5689777,-79.763774,-4.6297071,-79.8247958,24.938,39.8,39.8,7.96,0.2,3,1.0
1974,10727,CENTRO DE SALUD SICCHEZ,PUESTO DE SALUD SOCCHABAMBA,-4.5689777,-79.763774,-4.6045211,-79.666442,33.531800000000004,41.36333333333334,41.3633,8.2727,0.2,4,1.0
1974,19837,CENTRO DE SALUD SICCHEZ,PUESTO DE SALUD RODEOPAMPA,-4.5689777,-79.763774,-4.6732321,-79.6184916,56.678599999999996,60.623333333333335,60.6233,12.1247,0.2,5,1.0
1974,1959,CENTRO DE SALUD SICCHEZ,CENTRO DE SALUD PAIMAS,-4.5689777,-79.763774,-4.6248621,-79.9474502,44.1896,70.69666666666667,70.6967,14.1393,0.2,4,1.0
1974,1921,CENTRO DE SALUD SICCHEZ,PUESTO DE SALUD REMOLINOS,-4.5689777,-79.763774,-4.4917343,-79.5851453,63.5908,66.77,66.77,13.354,0.2,5,1.0
1977,1988,CENTRO DE SALUD TAMBOGRANDE,PUESTO DE SALUD LAS MONICAS,-4.9348207,-80.3415011,-4.9297532,-80.2832763,8.1154,8.853333333333333,8.8533,1.7707,0.2,2,1.0
1977,1986,CENTRO DE SALUD TAMBOGRANDE,PUESTO DE SALUD CHICA ALTA,-4.9348207,-80.3415011,-4.8903579,-80.4146409,12.7741,10.663333333333332,10.6633,2.1327,0.2,2,1.0
1977,1987,CENTRO DE SALUD TAMBOGRANDE,PUESTO DE SALUD SINCHI ROCA,-4.9348207,-80.3415011,-4.8903579,-80.4146409,12.7741,10.663333333333332,10.6633,2.1327,0.2,2,1.0
1977,1996,CENTRO DE SALUD TAMBOGRANDE,CP3 - SAN MARTIN,-4.9348207,-80.3415011,-4.8426429,-80.342111,15.662700000000001,17.581666666666667,17.5817,3.5163,0.2,3,1.0
1977,1978,CENTRO DE SALUD TAMBOGRANDE,CENTRO DE SALUD SAN ISIDRO,-4.9348207,-80.3415011,-4.7939134,-80.2736569,21.8352,19.521666666666665,19.5217,3.9043,0.2,3,1.0
1977,1943,CENTRO DE SALUD TAMBOGRANDE,CENTRO DE SALUD EL PARTIDOR,-4.9348207,-80.3415011,-4.7309471,-80.2796964,27.6109,22.613333333333333,22.6133,4.5227,0.2,3,1.0
1977,1932,CENTRO DE SALUD TAMBOGRANDE,CENTRO DE SALUD LAS LOMAS,-4.9348207,-80.3415011,-4.660114,-80.2439085,36.347300000000004,27.636666666666667,27.6367,5.5273,0.2,4,1.0
1977,1934,CENTRO DE SALUD TAMBOGRANDE,PUESTO DE SALUD CHIPILLICO,-4.9348207,-80.3415011,-4.7197242,-80.131394,59.3326,53.07166666666667,53.0717,10.6143,0.2,5,1.0
1977,1936,CENTRO DE SALUD TAMBOGRANDE,PUESTO DE SALUD PAMPA ELERA BAJA,-4.9348207,-80.3415011,-4.6975701,-80.1474193,52.6451,44.79,44.79,8.958,0.2,5,1.0
1977,2052,CENTRO DE SALUD TAMBOGRANDE,PUESTO DE SALUD SAN FRANCISCO DE CHOCAN,-4.9348207,-80.3415011,-4.7852623,-80.6101357,66.1961,50.43333333333333,50.4333,10.0867,0.2,5,1.0
1978,1943,CENTRO DE SALUD SAN ISIDRO,CENTRO DE SALUD EL PARTIDOR,-4.7939134,-80.2736569,-4.7309471,-80.2796964,9.665,10.551666666666668,10.5517,2.1103,0.2,2,1.0
1978,1996,CENTRO DE SALUD SAN ISIDRO,CP3 - SAN MARTIN,-4.7939134,-80.2736569,-4.8426429,-80.342111,18.465400000000002,20.695,20.695,4.139,0.2,3,1.0
1978,1988,CENTRO DE SALUD SAN ISIDRO,PUESTO DE SALUD LAS MONICAS,-4.7939134,-80.2736569,-4.9297532,-80.2832763,28.4172,25.038333333333334,25.0383,5.0077,0.2,3,1.0
1978,1932,CENTRO DE SALUD SAN ISIDRO,CENTRO DE SALUD LAS LOMAS,-4.7939134,-80.2736569,-4.660114,-80.2439085,18.4013,15.575,15.575,3.115,0.2,3,1.0
1978,1977,CENTRO DE SALUD SAN ISIDRO,CENTRO DE SALUD TAMBOGRANDE,-4.7939134,-80.2736569,-4.9348207,-80.3415011,22.0535,19.773333333333333,19.7733,3.9547,0.2,3,1.0
1978,1936,CENTRO DE SALUD SAN ISIDRO,PUESTO DE SALUD PAMPA ELERA BAJA,-4.7939134,-80.2736569,-4.6975701,-80.1474193,34.6992,32.72833333333333,32.7283,6.5457,0.2,4,1.0
1978,1934,CENTRO DE SALUD SAN ISIDRO,PUESTO DE SALUD CHIPILLICO,-4.7939134,-80.2736569,-4.7197242,-80.131394,41.3866,41.01,41.01,8.202,0.2,4,1.0
1978,1986,CENTRO DE SALUD SAN ISIDRO,PUESTO DE SALUD CHICA ALTA,-4.7939134,-80.2736569,-4.8903579,-80.4146409,28.8753,23.216666666666665,23.2167,4.6433,0.2,3,1.0
1978,1987,CENTRO DE SALUD SAN ISIDRO,PUESTO DE SALUD SINCHI ROCA,-4.7939134,-80.2736569,-4.8903579,-80.4146409,28.8753,23.216666666666665,23.2167,4.6433,0.2,3,1.0
1978,1944,CENTRO DE SALUD SAN ISIDRO,PUESTO SALUD LA MENTA,-4.7939134,-80.2736569,-4.7190508,-80.0971652,42.6449,42.7,42.7,8.54,0.2,4,1.0
1986,1987,PUESTO DE SALUD CHICA ALTA,PUESTO DE SALUD SINCHI ROCA,-4.8903579,-80.4146409,-4.8903579,-80.4146409,0.0,0.0,0.0,0.0,0.2,1,1.0
1986,1977,PUESTO DE SALUD CHICA ALTA,CENTRO DE SALUD TAMBOGRANDE,-4.8903579,-80.4146409,-4.9348207,-80.3415011,12.9775,10.828333333333335,10.8283,2.1657,0.2,2,1.0
1986,1996,PUESTO DE SALUD CHICA ALTA,CP3 - SAN MARTIN,-4.8903579,-80.4146409,-4.8426429,-80.342111,22.755200000000002,21.328333333333333,21.3283,4.2657,0.2,3,1.0
1986,1988,PUESTO DE SALUD CHICA ALTA,PUESTO DE SALUD LAS MONICAS,-4.8903579,-80.4146409,-4.9297532,-80.2832763,19.341099999999997,16.093333333333334,16.0933,3.2187,0.2,3,1.0
1986,1978,PUESTO DE SALUD CHICA ALTA,CENTRO DE SALUD SAN ISIDRO,-4.8903579,-80.4146409,-4.7939134,-80.2736569,28.9277,23.26833333333333,23.2683,4.6537,0.2,3,1.0
1986,1943,PUESTO DE SALUD CHICA ALTA,CENTRO DE SALUD EL PARTIDOR,-4.8903579,-80.4146409,-4.7309471,-80.2796964,34.7034,26.36,26.36,5.272,0.2,4,1.0
1986,2052,PUESTO DE SALUD CHICA ALTA,PUESTO DE SALUD SAN FRANCISCO DE CHOCAN,-4.8903579,-80.4146409,-4.7852623,-80.6101357,53.493300000000005,40.013333333333335,40.0133,8.0027,0.2,5,1.0
1986,2056,PUESTO DE SALUD CHICA ALTA,PUESTO DE SALUD PUENTE DE LOS SERRANOS,-4.8903579,-80.4146409,-4.7852623,-80.6101357,53.493300000000005,40.013333333333335,40.0133,8.0027,0.2,5,1.0
1986,2065,PUESTO DE SALUD CHICA ALTA,PUESTO DE SALUD EL ALAMOR,-4.8903579,-80.4146409,-4.7852623,-80.6101357,53.493300000000005,40.013333333333335,40.0133,8.0027,0.2,5,1.0
1986,2050,PUESTO DE SALUD CHICA ALTA,CENTRO DE SALUD QUERECOTILLO,-4.8903579,-80.4146409,-4.8378896,-80.6471156,46.5746,35.663333333333334,35.6633,7.1327,0.2,4,1.0
1987,1986,PUESTO DE SALUD SINCHI ROCA,PUESTO DE SALUD CHICA ALTA,-4.8903579,-80.4146409,-4.8903579,-80.4146409,0.0,0.0,0.0,0.0,0.2,1,1.0
1987,1977,PUESTO DE SALUD SINCHI ROCA,CENTRO DE SALUD TAMBOGRANDE,-4.8903579,-80.4146409,-4.9348207,-80.3415011,12.9775,10.828333333333335,10.8283,2.1657,0.2,2,1.0
1987,1996,PUESTO DE SALUD SINCHI ROCA,CP3 - SAN MARTIN,-4.8903579,-80.4146409,-4.8426429,-80.342111,22.755200000000002,21.328333333333333,21.3283,4.2657,0.2,3,1.0
1987,1988,PUESTO DE SALUD SINCHI ROCA,PUESTO DE SALUD LAS MONICAS,-4.8903579,-80.4146409,-4.9297532,-80.2832763,19.341099999999997,16.093333333333334,16.0933,3.2187,0.2,3,1.0
1987,1978,PUESTO DE SALUD SINCHI ROCA,CENTRO DE SALUD SAN ISIDRO,-4.8903579,-80.4146409,-4.7939134,-80.2736569,28.9277,23.26833333333333,23.2683,4.6537,0.2,3,1.0
1987,1943,PUESTO DE SALUD SINCHI ROCA,CENTRO DE SALUD EL PARTIDOR,-4.8903579,-80.4146409,-4.7309471,-80.2796964,34.7034,26.36,26.36,5.272,0.2,4,1.0
1987,2052,PUESTO DE SALUD SINCHI ROCA,PUESTO DE SALUD SAN FRANCISCO DE CHOCAN,-4.8903579,-80.4146409,-4.7852623,-80.6101357,53.493300000000005,40.013333333333335,40.0133,8.0027,0.2,5,1.0
1987,2056,PUESTO DE SALUD SINCHI ROCA,PUESTO DE SALUD PUENTE DE LOS SERRANOS,-4.8903579,-80.4146409,-4.7852623,-80.6101357,53.493300000000005,40.013333333333335,40.0133,8.0027,0.2,5,1.0
1987,2065,PUESTO DE SALUD SINCHI ROCA,PUESTO DE SALUD EL ALAMOR,-4.8903579,-80.4146409,-4.7852623,-80.6101357,53.493300000000005,40.013333333333335,40.0133,8.0027,0.2,5,1.0
1987,2050,PUESTO DE SALUD SINCHI ROCA,CENTRO DE SALUD QUERECOTILLO,-4.8903579,-80.4146409,-4.8378896,-80.6471156,46.5746,35.663333333333334,35.6633,7.1327,0.2,4,1.0
1988,1977,PUESTO DE SALUD LAS MONICAS,CENTRO DE SALUD TAMBOGRANDE,-4.9297532,-80.2832763,-4.9348207,-80.3415011,8.047699999999999,9.101666666666667,9.1017,1.8203,0.2,2,1.0
1988,1996,PUESTO DE SALUD LAS MONICAS,CP3 - SAN MARTIN,-4.9297532,-80.2832763,-4.8426429,-80.342111,22.1973,23.02,23.02,4.604,0.2,3,1.0
1988,1978,PUESTO DE SALUD LAS MONICAS,CENTRO DE SALUD SAN ISIDRO,-4.9297532,-80.2832763,-4.7939134,-80.2736569,28.369799999999998,24.959999999999997,24.96,4.992,0.2,3,1.0
1988,1986,PUESTO DE SALUD LAS MONICAS,PUESTO DE SALUD CHICA ALTA,-4.9297532,-80.2832763,-4.8903579,-80.4146409,19.3087,16.101666666666667,16.1017,3.2203,0.2,3,1.0
1988,1987,PUESTO DE SALUD LAS MONICAS,PUESTO DE SALUD SINCHI ROCA,-4.9297532,-80.2832763,-4.8903579,-80.4146409,19.3087,16.101666666666667,16.1017,3.2203,0.2,3,1.0
1988,1943,PUESTO DE SALUD LAS MONICAS,CENTRO DE SALUD EL PARTIDOR,-4.9297532,-80.2832763,-4.7309471,-80.2796964,34.1456,28.051666666666666,28.0517,5.6103,0.2,4,1.0
1988,1934,PUESTO DE SALUD LAS MONICAS,PUESTO DE SALUD CHIPILLICO,-4.9297532,-80.2832763,-4.7197242,-80.131394,65.8673,58.51,58.51,11.702,0.2,5,1.0
1988,1936,PUESTO DE SALUD LAS MONICAS,PUESTO DE SALUD PAMPA ELERA BAJA,-4.9297532,-80.2832763,-4.6975701,-80.1474193,59.1798,50.22833333333333,50.2283,10.0457,0.2,5,1.0
1988,1932,PUESTO DE SALUD LAS MONICAS,CENTRO DE SALUD LAS LOMAS,-4.9297532,-80.2832763,-4.660114,-80.2439085,42.8819,33.075,33.075,6.615,0.2,4,1.0
1988,1944,PUESTO DE SALUD LAS MONICAS,PUESTO SALUD LA MENTA,-4.9297532,-80.2832763,-4.7190508,-80.0971652,67.1255,60.2,60.2,12.04,0.2,5,1.0
1996,1978,CP3 - SAN MARTIN,CENTRO DE SALUD SAN ISIDRO,-4.8426429,-80.342111,-4.7939134,-80.2736569,18.4674,20.721666666666668,20.7217,4.1443,0.2,3,1.0
1996,1986,CP3 - SAN MARTIN,PUESTO DE SALUD CHICA ALTA,-4.8426429,-80.342111,-4.8903579,-80.4146409,22.7048,21.198333333333334,21.1983,4.2397,0.2,3,1.0
1996,1987,CP3 - SAN MARTIN,PUESTO DE SALUD SINCHI ROCA,-4.8426429,-80.342111,-4.8903579,-80.4146409,22.7048,21.198333333333334,21.1983,4.2397,0.2,3,1.0
1996,1977,CP3 - SAN MARTIN,CENTRO DE SALUD TAMBOGRANDE,-4.8426429,-80.342111,-4.9348207,-80.3415011,15.8831,17.755,17.755,3.551,0.2,3,1.0
1996,1988,CP3 - SAN MARTIN,PUESTO DE SALUD LAS MONICAS,-4.8426429,-80.342111,-4.9297532,-80.2832763,22.2467,23.02,23.02,4.604,0.2,3,1.0
1996,1943,CP3 - SAN MARTIN,CENTRO DE SALUD EL PARTIDOR,-4.8426429,-80.342111,-4.7309471,-80.2796964,24.2432,23.813333333333333,23.8133,4.7627,0.2,3,1.0
1996,1932,CP3 - SAN MARTIN,CENTRO DE SALUD LAS LOMAS,-4.8426429,-80.342111,-4.660114,-80.2439085,32.9795,28.836666666666666,28.8367,5.7673,0.2,4,1.0
1996,1936,CP3 - SAN MARTIN,PUESTO DE SALUD PAMPA ELERA BAJA,-4.8426429,-80.342111,-4.6975701,-80.1474193,49.2774,45.99,45.99,9.198,0.2,4,1.0
1996,1934,CP3 - SAN MARTIN,PUESTO DE SALUD CHIPILLICO,-4.8426429,-80.342111,-4.7197242,-80.131394,55.9649,54.27166666666667,54.2717,10.8543,0.2,5,1.0
1996,2052,CP3 - SAN MARTIN,PUESTO DE SALUD SAN FRANCISCO DE CHOCAN,-4.8426429,-80.342111,-4.7852623,-80.6101357,76.1268,60.968333333333334,60.9683,12.1937,0.2,5,1.0
2001,2011,CENTRO DE SALUD BELLAVISTA,CENTRO DE SALUD SANTA TERESITA,-4.8844701,-80.6714142,-4.9004509,-80.6777636,2.6222,5.61,5.61,1.122,0.2,1,1.0
2001,2058,CENTRO DE SALUD BELLAVISTA,CENTRO DE SALUD SALITRAL,-4.8844701,-80.6714142,-4.8598949,-80.6836031,8.3154,10.538333333333332,10.5383,2.1077,0.2,2,1.0
2001,2018,CENTRO DE SALUD BELLAVISTA,CENTRO DE SALUD COMUNIDAD SALUDABLE,-4.8844701,-80.6714142,-4.9081922,-80.6946604,4.6131,6.845,6.845,1.369,0.2,1,1.0
2001,2032,CENTRO DE SALUD BELLAVISTA,CENTRO DE SALUD MARCAVELICA,-4.8844701,-80.6714142,-4.8824518,-80.7061949,5.2028,8.46,8.46,1.692,0.2,2,1.0
